Date,icsa_weekly,nfci_weekly,dtwexbgs,dtwexm,covid_2020q2,covid_2020q3,covid_2020q4
1975-10-04,-0.043634935896870175,0.117,,-0.0016208380319442384,0,0,0
1975-10-11,0.007017572658646998,0.137,,-0.007693601882007073,0,0,0
1975-10-18,-0.06004204096686827,0.149,,-0.00034120894450140327,0,0,0
1975-10-25,0.05302446830822127,0.152,,-0.004714896739206331,0,0,0
1975-11-01,-0.028573372444055778,0.145,,-0.002402090276428126,0,0,0
1975-11-08,0.0024125464053827983,0.128,,0.001652235424427495,0,0,0
1975-11-15,-0.07244115076586688,0.101,,0.004648221022915067,0,0,0
1975-11-22,0.038124057841738335,0.062,,0.0007691312278925722,0,0,0
1975-11-29,-0.035536734276787385,0.011,,0.003033763210617657,0,0,0
1975-12-06,-0.03684627338596691,-0.048,,0.001805472240762107,0,0,0
1975-12-13,-0.013495481474883775,-0.115,,0.002223084895643268,0,0,0
1975-12-20,-0.008185584586438921,-0.187,,-0.001609098724524749,0,0,0
1975-12-27,0.06881020640287439,-0.263,,-0.0011131866586033823,0,0,0
1976-01-03,-0.07706334815959615,-0.338,,0.000575615617906422,0,0,0
1976-01-10,0.10480787679325054,-0.409,,-0.0016465757972570216,0,0,0
1976-01-17,-0.08294908298075043,-0.475,,-0.002619899191028452,0,0,0
1976-01-24,-0.01910017137342024,-0.534,,0.0011901657931794318,0,0,0
1976-01-31,-0.011080445776570969,-0.586,,-0.0001561462724666285,0,0,0
1976-02-07,-0.01685433155498295,-0.629,,-0.004442862459105079,0,0,0
1976-02-14,-0.025826399559898405,-0.666,,0.00034596913045881195,0,0,0
1976-02-21,0.008683122573462043,-0.696,,0.0014253843282148182,0,0,0
1976-02-28,0.005747142255566828,-0.719,,-0.001638274243074278,0,0,0
1976-03-06,-0.0028694424279525066,-0.735,,0.006532333056134654,0,0,0
1976-03-13,0.03390155167568132,-0.743,,0.0024493807921146526,0,0,0
1976-03-20,0.02197890671877545,-0.745,,0.0004605337281073929,0,0,0
1976-03-27,-0.005449604767564509,-0.738,,-0.00020339979052153012,0,0,0
1976-04-03,0.03753791931906569,-0.722,,0.0022943222556133236,0,0,0
1976-04-10,-0.01859283307661741,-0.698,,0.0007729946317542868,0,0,0
1976-04-17,-0.032700461310934514,-0.666,,0.0018028958144222784,0,0,0
1976-04-24,0.016483889721689238,-0.629,,0.002615075510738585,0,0,0
1976-05-01,0.04788148623321398,-0.589,,-0.0038407284743353642,0,0,0
1976-05-08,0.025642430613338263,-0.549,,-0.0010965767815296346,0,0,0
1976-05-15,-0.033465156294546716,-0.514,,0.0023109834493748593,0,0,0
1976-05-22,0.03093030069135949,-0.486,,0.004689030156749929,0,0,0
1976-05-29,0.02010117932108635,-0.467,,0.0018964736410520544,0,0,0
1976-06-05,-0.05103148001244584,-0.46,,0.0023852832428552517,0,0,0
1976-06-12,0.06339257683601929,-0.464,,-0.003959988404275805,0,0,0
1976-06-19,-0.01985176855273174,-0.479,,-0.002106898044099914,0,0,0
1976-06-26,-0.030536723860080883,-0.501,,-0.0031635377484722227,0,0,0
1976-07-03,0.017926216268152828,-0.53,,-0.0010457921890321131,0,0,0
1976-07-10,-0.05745705502478771,-0.561,,4.222804552789228e-05,0,0,0
1976-07-17,0.08745930532858637,-0.593,,0.0011376090712520437,0,0,0
1976-07-24,-0.03000225030379866,-0.624,,0.00035424205223577587,0,0,0
1976-07-31,-0.015345569674661164,-0.652,,-0.003133488207730295,0,0,0
1976-08-07,-0.026111144003685638,-0.675,,0.0035878214066462633,0,0,0
1976-08-14,0.01052641298698731,-0.694,,-0.0013523653690716841,0,0,0
1976-08-21,0.04604393850140731,-0.709,,-0.002812735319501769,0,0,0
1976-08-28,-0.01511363781004782,-0.718,,-0.0016339826777596045,0,0,0
1976-09-04,0.06628192438444636,-0.724,,-0.002217106571526628,0,0,0
1976-09-11,-0.09459784450173458,-0.726,,-0.0016327274705147943,0,0,0
1976-09-18,0.05090157276603691,-0.725,,-0.0017017027755228398,0,0,0
1976-09-25,0.0484356170995941,-0.721,,0.0015399857374287507,0,0,0
1976-10-02,-0.03610500464211519,-0.715,,0.000906601662688189,0,0,0
1976-10-09,0.0073260400920727164,-0.707,,1.700865078912983e-05,0,0,0
1976-10-16,-0.019656652549551623,-0.699,,0.005382852369732127,0,0,0
1976-10-23,0.014778594096117814,-0.689,,0.00020862367653595726,0,0,0
1976-10-30,0.012150817782513812,-0.68,,0.001882222290796598,0,0,0
1976-11-06,-0.05971923470162288,-0.672,,0.00034226809678195025,0,0,0
1976-11-13,-0.018111749943045652,-0.667,,-7.313238183304094e-05,0,0,0
1976-11-20,0.06323218522351581,-0.666,,-0.00031884465970843934,0,0,0
1976-11-27,-0.07902198695615148,-0.672,,0.006991205386018606,0,0,0
1976-12-04,0.06420690117101024,-0.684,,0.012729027984017982,0,0,0
1976-12-11,-0.017566323717899124,-0.704,,-0.005184399440878451,0,0,0
1976-12-18,-0.07898841131862966,-0.73,,-0.00417587035074618,0,0,0
1976-12-25,-0.09175486360204843,-0.762,,-0.004643716984863211,0,0,0
1977-01-01,0.13202876273998854,-0.798,,-0.003245984255046963,0,0,0
1977-01-08,0.09051400754083083,-0.835,,-0.0006223768538200503,0,0,0
1977-01-15,-0.12260232209233202,-0.87,,0.0018641008027584505,0,0,0
1977-01-22,0.1392892408773463,-0.901,,0.0016936623372352244,0,0,0
1977-01-29,-0.0023668650102663946,-0.925,,0.0052364665471191785,0,0,0
1977-02-05,0.2918204171104293,-0.941,,-0.0022055007082002476,0,0,0
1977-02-12,-0.1693092402580998,-0.948,,-0.003014174292902183,0,0,0
1977-02-19,-0.1785550739984778,-0.946,,-0.0005804047319415417,0,0,0
1977-02-26,-0.09731720506409225,-0.934,,0.003341573889907856,0,0,0
1977-03-05,-0.0027662534928900584,-0.914,,0.0014139612647277033,0,0,0
1977-03-12,-0.016760168857464564,-0.886,,0.002040719497821364,0,0,0
1977-03-19,0.03867885456511111,-0.854,,-0.0019952010449575397,0,0,0
1977-03-26,-0.035865913188496634,-0.817,,-0.0033189839046663394,0,0,0
1977-04-02,-0.016997576368570577,-0.777,,-0.0017098446136651901,0,0,0
1977-04-09,0.07165598890643565,-0.735,,-0.0009639500277049962,0,0,0
1977-04-16,-0.04071118505701499,-0.693,,-0.0025610317255901904,0,0,0
1977-04-23,0.03804806763753099,-0.652,,0.0033186326425491686,0,0,0
1977-04-30,0.0,-0.613,,-0.0019694604559186146,0,0,0
1977-05-07,0.02371652661731538,-0.577,,-0.0009454468548764083,0,0,0
1977-05-14,-0.007843177461024808,-0.547,,0.002592693465420126,0,0,0
1977-05-21,-0.015873349156290573,-0.523,,-0.0005475346130063841,0,0,0
1977-05-28,0.015873349156290573,-0.505,,-0.0004038353192044042,0,0,0
1977-06-04,-0.048396540861851634,-0.494,,0.00033280203727770186,0,0,0
1977-06-11,-0.013869847864150131,-0.489,,-0.0016183079962743818,0,0,0
1977-06-18,0.0027894020875791625,-0.489,,-0.0003164841447258482,0,0,0
1977-06-25,0.016574965094212857,-0.493,,4.963283409598063e-05,0,0,0
1977-07-02,-0.041964199099032484,-0.499,,-0.006318450713453494,0,0,0
1977-07-09,0.030944803849420666,-0.505,,-0.005416369655296904,0,0,0
1977-07-16,0.01375537506848623,-0.51,,0.001962239133882271,0,0,0
1977-07-23,-0.0027359798188744122,-0.512,,-0.003876122576696339,0,0,0
1977-07-30,0.0,-0.511,,0.006975855071489789,0,0,0
1977-08-06,0.03499684203709563,-0.506,,-0.00044034483388877277,0,0,0
1977-08-13,-0.05157180713130849,-0.497,,0.006046950555077757,0,0,0
1977-08-20,0.022039459566290276,-0.485,,-7.406084523609024e-05,0,0,0
1977-08-27,-0.005464494472077419,-0.47,,-0.002453668778782614,0,0,0
1977-09-03,0.024358443832039,-0.451,,0.0039048241726060695,0,0,0
1977-09-10,-0.04093340892625186,-0.429,,-0.0005075243875145574,0,0,0
1977-09-17,0.008321823337491097,-0.403,,0.0005917747233956661,0,0,0
1977-09-24,0.048527040894661866,-0.376,,-0.0010049136718324192,0,0,0
1977-10-01,-0.08796877294595795,-0.348,,-0.004937126605987885,0,0,0
1977-10-08,0.047694873808017846,-0.32,,-0.00458315927881614,0,0,0
1977-10-15,-0.01936436718179202,-0.293,,-0.0037863485690667886,0,0,0
1977-10-22,0.04639303956971119,-0.269,,0.002343635109196107,0,0,0
1977-10-29,-0.07185410376798451,-0.248,,-0.00597948732213105,0,0,0
1977-11-05,0.04756141119893975,-0.232,,-0.001915512031069433,0,0,0
1977-11-12,-0.09149234042466681,-0.221,,-0.00386027912673903,0,0,0
1977-11-19,0.07496303847345587,-0.215,,-0.0035904474579222523,0,0,0
1977-11-26,-0.01680711831638071,-0.215,,-0.005512972308930664,0,0,0
1977-12-03,0.036064934920794656,-0.221,,0.0005541170895426717,0,0,0
1977-12-10,-0.00820798041782922,-0.23,,-0.006454692055632094,0,0,0
1977-12-17,-0.013831479148461057,-0.244,,-0.007493151881945437,0,0,0
1977-12-24,-0.042680731114881354,-0.259,,2.8429937118268356e-05,0,0,0
1977-12-31,0.05651221026334241,-0.274,,-0.011684898677639666,0,0,0
1978-01-07,-0.05071509257901674,-0.286,,0.0026308922959072945,0,0,0
1978-01-14,-0.00870832789178344,-0.294,,0.0009383530467887979,0,0,0
1978-01-21,0.025900728432157294,-0.295,,0.002518024045954803,0,0,0
1978-01-28,0.0307716586667528,-0.288,,-0.0016881820930958469,0,0,0
1978-02-04,-0.008298802814694639,-0.273,,0.001973046855723304,0,0,0
1978-02-11,0.03547438819365922,-0.249,,-0.00031641187232356316,0,0,0
1978-02-18,0.13987849928420282,-0.216,,-0.006084486370261821,0,0,0
1978-02-25,-0.145254856320582,-0.175,,0.0008219302139353957,0,0,0
1978-03-04,-0.0440842731320199,-0.127,,-0.007422804738715705,0,0,0
1978-03-11,0.011204599012863525,-0.074,,0.008125222759800543,0,0,0
1978-03-18,-0.03399760854141931,-0.017,,-0.01014612609745047,0,0,0
1978-03-25,-0.03519424812179395,0.042,,0.0003681045458456822,0,0,0
1978-04-01,-0.005988041844622316,0.104,,-0.003840749583362779,0,0,0
1978-04-08,0.03540192705091627,0.167,,-0.00650359827825131,0,0,0
1978-04-15,-0.11020314013361521,0.23,,0.005058877185610378,0,0,0
1978-04-22,0.03184982588710028,0.294,,0.013223676562479802,0,0,0
1978-04-29,0.015552413007483779,0.357,,-0.004414069919448593,0,0,0
1978-05-06,0.030397477184370914,0.417,,-0.001352278735557988,0,0,0
1978-05-13,-0.03658944743229142,0.474,,0.003541364151318227,0,0,0
1978-05-20,0.03658944743229142,0.525,,0.003640832518725823,0,0,0
1978-05-27,-0.049089610196523026,0.569,,-0.0032858938214621602,0,0,0
1978-06-03,-0.02547908530098475,0.606,,-0.010494383012229491,0,0,0
1978-06-10,0.0655460778978707,0.632,,0.00021796066247858903,0,0,0
1978-06-17,-0.01522099401035426,0.648,,-0.00518969591681806,0,0,0
1978-06-24,0.01219527309381796,0.652,,-0.012636200028034672,0,0,0
1978-07-01,0.05310982531394792,0.644,,-0.006120260098851915,0,0,0
1978-07-08,0.02272825107755594,0.626,,-0.005024218962017102,0,0,0
1978-07-15,-0.01129955525393278,0.6,,-0.0006308404658597055,0,0,0
1978-07-22,-0.008559253395670652,0.568,,-0.005003917637075084,0,0,0
1978-07-29,-0.008633147144703202,0.534,,-0.014400882198857268,0,0,0
1978-08-05,0.05345857852476854,0.503,,-0.0005338515829516055,0,0,0
1978-08-12,-0.030600440448717237,0.483,,-0.018180769984467382,0,0,0
1978-08-19,-0.031566465967834745,0.48,,0.008507465603491582,0,0,0
1978-08-26,-0.02958795718549645,0.5,,0.011554232916220819,0,0,0
1978-09-02,-0.061939299440290085,0.549,,-0.007666032774157117,0,0,0
1978-09-09,0.07387973981220775,0.63,,0.00789352859384973,0,0,0
1978-09-16,-0.045531384807953046,0.743,,-0.006977918978473774,0,0,0
1978-09-23,0.0031007776782487895,0.886,,-0.004240275520072778,0,0,0
1978-09-30,-0.015600940442480393,1.052,,0.001966152603743332,0,0,0
1978-10-07,0.07567906438576344,1.233,,-0.005387395684198104,0,0,0
1978-10-14,-0.08198823357902718,1.418,,-0.009240274125784431,0,0,0
1978-10-21,0.06730368189610658,1.595,,-0.012039801649939896,0,0,0
1978-10-28,-0.06730368189610658,1.752,,-0.01869734394768141,0,0,0
1978-11-04,0.003159560290367125,1.879,,0.03804667662210015,0,0,0
1978-11-11,-0.041874072471058454,1.971,,0.0002729904839631203,0,0,0
1978-11-18,0.11778303565638382,2.021,,0.0201514764312396,0,0,0
1978-11-25,0.04851165142567382,2.03,,0.00039121928234564507,0,0,0
1978-12-02,0.048922798959731395,2.0,,0.007657141230454023,0,0,0
1978-12-09,-0.09160353007461275,1.935,,-0.007961293115760881,0,0,0
1978-12-16,0.008683122573462043,1.84,,-0.005355615569306416,0,0,0
1978-12-23,0.01430639565123748,1.72,,-0.00906404385139048,0,0,0
1978-12-30,0.016901810802602668,1.583,,-0.00706668418464762,0,0,0
1979-01-06,0.0027894020875791625,1.435,,0.008028253403430163,0,0,0
1979-01-13,0.08793945130218361,1.282,,0.005729994278977024,0,0,0
1979-01-20,-0.15117890943810153,1.13,,-0.002414149925758835,0,0,0
1979-01-27,0.014727806710244096,0.983,,0.005645753615369564,0,0,0
1979-02-03,0.01739174271186883,0.846,,0.009700450774532854,0,0,0
1979-02-10,0.03111990871380499,0.719,,-0.01211525217310605,0,0,0
1979-02-17,0.022039459566290276,0.605,,0.0038836146564253937,0,0,0
1979-02-24,-0.019257816604413946,0.506,,0.00037133641033015863,0,0,0
1979-03-03,-0.013986241974739855,0.422,,0.0021149331246794745,0,0,0
1979-03-10,0.022285044789434494,0.354,,-0.0027367101750472855,0,0,0
1979-03-17,-0.011080445776570969,0.302,,0.003093485766987314,0,0,0
1979-03-24,-0.01685433155498295,0.266,,-0.0031861015525720404,0,0,0
1979-03-31,0.019635974516859278,0.245,,0.0012422316113411824,0,0,0
1979-04-07,0.2559333741372001,0.239,,0.005530777660554875,0,0,0
1979-04-14,-0.017354014693150788,0.246,,0.0028196365891624,0,0,0
1979-04-21,-0.17664840171355856,0.266,,0.0021607535532117694,0,0,0
1979-04-28,-0.07029920740100692,0.298,,0.0014199084746531199,0,0,0
1979-05-05,-0.011267724846343086,0.34,,0.0028752134467397994,0,0,0
1979-05-12,-0.025826399559898405,0.393,,-0.0021442169850649506,0,0,0
1979-05-19,0.00579711768432567,0.454,,0.005490282124939405,0,0,0
1979-05-26,0.008633147144703202,0.523,,0.0022406425466448,0,0,0
1979-06-02,-0.037960762239222845,0.598,,0.0021688322327708676,0,0,0
1979-06-09,0.08278619361928818,0.677,,-0.0009243679560135831,0,0,0
1979-06-16,-0.039111130116626924,0.757,,-0.0063579486774516525,0,0,0
1979-06-23,0.07674998161656177,0.838,,-0.010675385711047092,0,0,0
1979-06-30,-0.026739561041900117,0.918,,-0.0040114294452013866,0,0,0
1979-07-07,-0.0027137058715958062,0.999,,-0.004677560700860006,0,0,0
1979-07-14,0.0,1.082,,-0.0014914734230986326,0,0,0
1979-07-21,0.07080282673219074,1.168,,-0.0036525049753173278,0,0,0
1979-07-28,-0.023048395436291003,1.26,,-0.0025027047784424994,0,0,0
1979-08-04,0.06518597988469566,1.358,,0.007035363610323309,0,0,0
1979-08-11,-0.06518597988469566,1.463,,-0.002330451284173307,0,0,0
1979-08-18,0.0025873235649509496,1.577,,0.004176994605915141,0,0,0
1979-08-25,0.007722046093910251,1.696,,-6.325364079540208e-05,0,0,0
1979-09-01,-0.002567395505245429,1.82,,-0.00018240373377231833,0,0,0
1979-09-08,-0.028685147998858795,1.946,,-0.002342572906881557,0,0,0
1979-09-15,0.01574835696813892,2.07,,0.006768846293353725,0,0,0
1979-09-22,0.010362787035546717,2.187,,-0.007108177117204129,0,0,0
1979-09-29,0.005141399500418586,2.294,,-0.005459894569851187,0,0,0
1979-10-06,0.054876610225834455,2.385,,0.005917594103916457,0,0,0
1979-10-13,-0.047213737480264584,2.455,,0.012083085780407288,0,0,0
1979-10-20,0.03254354773247137,2.5,,0.007115283284453433,0,0,0
1979-10-27,-0.019901154317295777,2.517,,0.008643906249223399,0,0,0
1979-11-03,-0.007566240383315659,2.503,,0.0004706138720660391,0,0,0
1979-11-10,0.04698020892419308,2.46,,0.009435266921143715,0,0,0
1979-11-17,0.03791923486229365,2.391,,-0.004734112083047748,0,0,0
1979-11-24,-0.03791923486229365,2.3,,-0.0012993950945201505,0,0,0
1979-12-01,0.0048192864359482,2.196,,-0.008619648320439488,0,0,0
1979-12-08,-0.002406740030565402,2.086,,-0.005313775065570958,0,0,0
1979-12-15,-0.009685305734462801,1.98,,0.0004317878992097235,0,0,0
1979-12-22,0.1362648795201835,1.885,,-0.003108670240310474,0,0,0
1979-12-29,-0.09573489843462113,1.808,,-0.0042906544202159225,0,0,0
1980-01-05,-0.08277228628386268,1.761,,-0.008752938159744872,0,0,0
1980-01-12,0.027536157808604855,1.75,,0.00047552296559594254,0,0,0
1980-01-19,0.09643188491352461,1.783,,0.002158622689773182,0,0,0
1980-01-26,-0.07929560267053759,1.866,,0.0033571261710090283,0,0,0
1980-02-02,-0.01960847138837707,2.0,,0.0008047902216450353,0,0,0
1980-02-09,0.0506742909632667,2.186,,-0.0003080072479386686,0,0,0
1980-02-16,-0.023810648693718406,2.417,,0.002504259227430694,0,0,0
1980-02-23,0.030844675351099582,2.684,,0.006921242950905793,0,0,0
1980-03-01,-0.04540803953899619,2.969,,0.006057921481855466,0,0,0
1980-03-08,0.02176627648195506,3.256,,0.00543160020736444,0,0,0
1980-03-15,0.032944155719354384,3.52,,0.013734241304748984,0,0,0
1980-03-22,0.0069204428445743815,3.741,,0.009736620180245126,0,0,0
1980-03-29,0.08796877294595618,3.904,,0.010847138872997597,0,0,0
1980-04-05,-0.023430251808385094,3.992,,0.018587358933229048,0,0,0
1980-04-12,0.1590646946296861,3.999,,-0.027862101150246232,0,0,0
1980-04-19,0.0073260400920727164,3.926,,-0.006219885676705061,0,0,0
1980-04-26,0.027004341191675607,3.78,,-0.013949920316570719,0,0,0
1980-05-03,0.01585936324010717,3.569,,-0.0011903236786556803,0,0,0
1980-05-10,0.0494559431554098,3.31,,-0.014089590596162438,0,0,0
1980-05-17,0.06599336915475362,3.018,,-0.007751399879172283,0,0,0
1980-05-24,-0.023641763057041132,2.706,,-0.019411631959854958,0,0,0
1980-05-31,0.015823114939243155,2.389,,0.0020232806494764333,0,0,0
1980-06-07,-0.04331069840480595,2.078,,-0.006893352528481778,0,0,0
1980-06-14,-0.029952322283351762,1.78,,-0.00889007537467812,0,0,0
1980-06-21,0.011754963231444648,1.508,,0.004958597016630151,0,0,0
1980-06-28,0.045684942517469906,1.271,,-0.0007451280744605882,0,0,0
1980-07-05,-0.07964406305992533,1.075,,-0.0014402182837471855,0,0,0
1980-07-12,-0.08278105340714959,0.928,,-0.004479202550915495,0,0,0
1980-07-19,0.06183787956190656,0.828,,0.0047947640996133245,0,0,0
1980-07-26,-0.016000341346440905,0.773,,0.0044267352107025815,0,0,0
1980-08-02,0.019521471745020946,0.76,,0.014897537615700784,0,0,0
1980-08-09,-0.0653590099604866,0.778,,-0.004925659335664356,0,0,0
1980-08-16,-0.015123161574221555,0.819,,0.00019846924030808566,0,0,0
1980-08-23,-0.025073637552115002,0.88,,0.0039347091130474965,0,0,0
1980-08-30,-0.019724505347779697,0.953,,-0.010713407063741798,0,0,0
1980-09-06,0.017769470511975527,1.033,,-0.002871828012145805,0,0,0
1980-09-13,-0.037890873711395656,1.122,,-0.006206166304993488,0,0,0
1980-09-20,-0.05644131090495286,1.221,,0.0025251627717590708,0,0,0
1980-09-27,-0.004310351501121801,1.334,,0.002395426849096438,0,0,0
1980-10-04,-0.0021621630044954543,1.462,,-0.0032884656179099636,0,0,0
1980-10-11,-0.03300629646816944,1.614,,-0.0011061060436885484,0,0,0
1980-10-18,-0.050469425689152914,1.789,,0.005204280923706506,0,0,0
1980-10-25,-0.016607736399659956,1.987,,0.008167572597139738,0,0,0
1980-11-01,0.002389487397381984,2.206,,0.006632142072638736,0,0,0
1980-11-08,-0.02905773447954374,2.432,,0.014394396076992777,0,0,0
1980-11-15,0.047970827786029346,2.658,,-0.00724156229409445,0,0,0
1980-11-22,-0.07033200794418626,2.875,,0.005520045308716526,0,0,0
1980-11-29,0.034571344065088994,3.06,,0.00604037929010115,0,0,0
1980-12-06,0.009661910911736626,3.2,,0.0023008916523759027,0,0,0
1980-12-13,-0.00723766730023101,3.294,,0.009393858266040667,0,0,0
1980-12-20,-0.0024242436115056165,3.319,,-0.010521896974926115,0,0,0
1980-12-27,-0.03206193245966382,3.286,,-0.007335268104988302,0,0,0
1981-01-03,0.02719574280849102,3.196,,-0.0019242933013670083,0,0,0
1981-01-10,0.021713760223784462,3.061,,-0.0011973726163523324,0,0,0
1981-01-17,0.00476191376024282,2.89,,0.006093225828637472,0,0,0
1981-01-24,-0.06121862242789966,2.7,,0.002724232749041988,0,0,0
1981-01-31,0.05645670866765684,2.499,,0.021707353940580987,0,0,0
1981-02-07,0.0023837913552764434,2.304,,-9.337598863545793e-05,0,0,0
1981-02-14,0.007117467768862795,2.127,,0.019561425348969763,0,0,0
1981-02-21,0.03484673133016969,1.968,,-0.019169710617821245,0,0,0
1981-02-28,-0.009174376276043006,1.841,,0.017056359104214103,0,0,0
1981-03-07,-0.059329378057602966,1.746,,0.0002922094294737221,0,0,0
1981-03-14,-0.0024479816386389075,1.687,,-0.008523013570653326,0,0,0
1981-03-21,-0.017305747097593027,1.666,,-0.010494960356114191,0,0,0
1981-03-28,0.02706192204295732,1.683,,0.017765759314182006,0,0,0
1981-04-04,0.01206287244927573,1.733,,-0.0008490050171774399,0,0,0
1981-04-11,-0.05167201054432091,1.818,,0.010765755270474742,0,0,0
1981-04-18,-0.010152371464018373,1.926,,0.012247018039344582,0,0,0
1981-04-25,0.10638040355857115,2.055,,-0.006696892099961715,0,0,0
1981-05-02,-0.054194650388001975,2.204,,0.007389981441538573,0,0,0
1981-05-09,0.02392458608524528,2.364,,0.011481966613542838,0,0,0
1981-05-16,-0.02150620522096247,2.53,,0.017367325437278147,0,0,0
1981-05-23,0.0024125464053827983,2.704,,-0.00016403367373118982,0,0,0
1981-05-30,0.0048077015681045054,2.872,,0.003707411536466587,0,0,0
1981-06-06,0.026036973782995076,3.036,,0.023694561165192418,0,0,0
1981-06-13,-0.007034026657381176,3.184,,-0.008677863127322993,0,0,0
1981-06-20,0.02325686216426881,3.312,,-0.004498673983813539,0,0,0
1981-06-27,0.020478531343540496,3.412,,0.003406414252651757,0,0,0
1981-07-04,0.035401927050914495,3.484,,0.010419435200523353,0,0,0
1981-07-11,-0.07678714321376923,3.524,,0.0034764171345704753,0,0,0
1981-07-18,0.009345862418237871,3.533,,0.0037939502865178554,0,0,0
1981-07-25,-0.05497202324501416,3.516,,0.006611565680807452,0,0,0
1981-08-01,0.15660466878882495,3.473,,0.01741888049356355,0,0,0
1981-08-08,-0.06062462181643369,3.412,,0.006914002695414645,0,0,0
1981-08-15,-0.013483350337287092,3.339,,-0.006027045066978154,0,0,0
1981-08-22,-0.01826534797729451,3.262,,-0.02584049262590149,0,0,0
1981-08-29,0.0384228054022735,3.184,,0.002761232176236028,0,0,0
1981-09-05,0.04762804898925488,3.113,,-0.004720121811760514,0,0,0
1981-09-12,-0.04099819045058517,3.046,,0.005004229462151066,0,0,0
1981-09-19,0.04521760599329383,2.984,,-0.024870787067045264,0,0,0
1981-09-26,0.03312932375987998,2.929,,0.013210197328352713,0,0,0
1981-10-03,-0.004081638319648917,2.873,,-0.0013056993032307673,0,0,0
1981-10-10,0.004081638319648917,2.82,,-0.022122094846163343,0,0,0
1981-10-17,-0.008180004711931588,2.766,,0.01658447966043486,0,0,0
1981-10-24,-0.008247469430017418,2.706,,0.007997788804988026,0,0,0
1981-10-31,0.06220661180259235,2.637,,-0.006049447113705142,0,0,0
1981-11-07,0.0,2.56,,-0.010965002687854941,0,0,0
1981-11-14,0.0058196090532653955,2.475,,-0.005664350545912633,0,0,0
1981-11-21,-0.10815832228217381,2.387,,-0.005531399174674156,0,0,0
1981-11-28,0.1736634940508388,2.301,,-0.013905126899964593,0,0,0
1981-12-05,0.010810916104215806,2.219,,0.003837854131302443,0,0,0
1981-12-12,-0.01262415322839594,2.142,,0.01572707752386826,0,0,0
1981-12-19,-0.022019238243917272,2.074,,0.0017346908955664375,0,0,0
1981-12-26,0.03105272334158471,2.012,,0.00016020566672292347,0,0,0
1982-01-02,-0.116210531681892,1.961,,-0.007787345250360289,0,0,0
1982-01-09,0.09622803209455455,1.926,,0.005249311136939383,0,0,0
1982-01-16,-0.10842330518837251,1.907,,0.015280411648933345,0,0,0
1982-01-23,0.1426917620231869,1.906,,0.0033752970565723572,0,0,0
1982-01-30,0.03313293485243385,1.917,,0.0026363872616492756,0,0,0
1982-02-06,-0.04741889209991079,1.941,,0.01300838821439676,0,0,0
1982-02-13,-0.0922572906593988,1.971,,0.0067786261038946805,0,0,0
1982-02-20,0.07043824326475878,2.005,,-0.0010205401583789353,0,0,0
