country,model,vintage,panel,n_obs,RMSFE,MAE,rel_RMSFE_vs_ARMA,dm_stat_vs_ARMA,dm_pval_vs_ARMA
us,dt,m2,full_ex_2020q2,35,0.012620237333779443,0.005624340810596379,0.817296522568605,-1.6154759687167461,0.1062076603680504
us,dt,m2,non_covid,29,0.005340551035228815,0.0034211192687956106,0.9375469453605701,-1.7463561100462222,0.080749091481231
us,dt,m3,pre_covid,12,0.002725766776603875,0.0023108996104770504,1.0012178091426922,0.014267597038192652,0.9886164908175072
us,dt,m3,covid,7,0.04230326016766603,0.02641736960271372,0.8290711881368418,-0.9221835670321562,0.35643283319993735
us,dt,m3,post_covid,16,0.0046851368640237,0.003530742102381187,0.9879842577729403,-0.36436555401353016,0.7155850540541979
us,dt,m3,full,36,0.01926511152105039,0.008027515901946848,0.8356691792344845,-0.9427331672132206,0.345817403951018
us,dt,m3,full_ex_2020q2,35,0.012540617131618553,0.005724333424300452,0.677099615546638,-1.0736565593919847,0.28297663792118133
us,dt,m3,non_covid,29,0.005363484596126259,0.003588585698313466,0.9585493653119306,-1.0433727913216042,0.29677567001909955
us,dt,post1,pre_covid,12,0.0029380545573838954,0.0024973061513386915,1.0791945122871758,0.7205324944421838,0.4711972002452769
us,dt,post1,covid,7,0.04215865205046047,0.026336808354679976,0.82623711759309,-0.923182036454117,0.3559123485517435
us,dt,post1,post_covid,16,0.0046842025835360825,0.003524370818860081,0.98778724017433,-0.37019366154157957,0.7112381990057779
us,dt,post1,full,36,0.019278760741386784,0.008130995080744712,0.8362612460254419,-0.9262724325673044,0.35430441855532635
us,dt,post1,full_ex_2020q2,35,0.012562173502167042,0.005830769151063968,0.6782634984766225,-1.0549448880221353,0.2914505310034825
us,dt,post1,non_covid,29,0.005689308081887683,0.0037364884284155075,1.0167797731527404,0.7778557585059036,0.43665405236024335
us,mlp,m1,pre_covid,12,0.0029104665032082797,0.0023536764615999755,0.9388236740454897,-0.47270417526956454,0.6364242473667758
us,mlp,m1,covid,7,0.04278738981215033,0.02666805677607586,0.9079858606576697,-1.8353926245704504,0.06644753574123174
us,mlp,m1,post_covid,16,0.004835266741979324,0.003441842436594281,1.0422581152517796,0.9632914602166509,0.33540127768055905
us,mlp,m1,full,36,0.019523069309422564,0.008075973193307237,0.912327869481493,-1.6430819286585614,0.10036598329704938
us,mlp,m1,full_ex_2020q2,35,0.012993544641758278,0.005781369256628632,0.8414721982386583,-1.4650346526410203,0.14291146369037566
us,mlp,m1,non_covid,29,0.00558965602797203,0.0035882288802251555,0.9812779430572267,-0.5240058714191438,0.6002744561140718
us,mlp,m2,pre_covid,12,0.003140668751283489,0.0025139819535059415,1.013079577720473,0.11023083339952049,0.9122263097510186
us,mlp,m2,covid,7,0.03254503213410156,0.020569746532277576,0.69063406630199,-1.6012172588664113,0.1093288075217429
us,mlp,m2,post_covid,16,0.004938026422279904,0.003838047355369569,1.0644083122169454,0.602678879791413,0.5467223343663601
us,mlp,m2,full,36,0.0151872195791773,0.00708544848120323,0.7097103156485313,-1.4804012960256974,0.13876618435148225
us,mlp,m2,full_ex_2020q2,35,0.01250725055292498,0.0057683940010346295,0.8099794095344939,-1.6047216804777107,0.10855506848275254
us,mlp,m2,non_covid,29,0.0055373502046940975,0.0038306179171508034,0.9720955263898623,-0.3989321074444114,0.6899432305255797
us,mlp,m3,pre_covid,12,0.0031704738472873324,0.0025067346004882247,1.1645658412787012,1.0294154096448622,0.30328451100165577
us,mlp,m3,covid,7,0.02883622146583007,0.01770759303632534,0.5651403768243392,-1.5811535503022136,0.11384293303703874
us,mlp,m3,post_covid,16,0.004803650137679299,0.0036965767193643563,1.0129758966742444,0.19130304027868927,0.8482881792831507
us,mlp,m3,full,36,0.013650126708638164,0.006475263906361122,0.5921061069690827,-1.4596118939036298,0.14439676854797634
us,mlp,m3,full_ex_2020q2,35,0.010903459130701983,0.00521840621626266,0.5887053171340971,-1.072214669218283,0.2836236231064695
us,mlp,m3,non_covid,29,0.005530607158920494,0.0037640120474042413,0.9884171170738014,-0.2447578544954883,0.8066439286887694
us,mlp,post1,pre_covid,12,0.003161724843684922,0.002526001912755867,1.161352192079447,1.0227527510982035,0.30642476303214994
us,mlp,post1,covid,7,0.02724144344537956,0.017910381796197215,0.5338854687395004,-1.5770937563690008,0.11477395364542042
us,mlp,post1,post_covid,16,0.0050426953392396405,0.0037759144450805124,1.0633848607861158,0.7354643112531618,0.46205676744767676
us,mlp,post1,full,36,0.012925577325898354,0.006478276673416819,0.5606770863102905,-1.4644019719019845,0.1430841496586137
us,mlp,post1,full_ex_2020q2,35,0.010716782840325621,0.005387276263159928,0.5786261923893651,-1.0648769920080121,0.2869315980597058
us,mlp,post1,non_covid,29,0.005317071025983695,0.003718803023090517,0.9502544411064713,-0.4820365101109235,0.629780010396537
us,lstm,m1,pre_covid,12,0.002877361074200842,0.002213178331518017,0.9281449184379764,-1.1333258567735558,0.2570774372427247
us,lstm,m1,covid,7,0.04276886956839586,0.026573717226294116,0.907592844875711,-1.7895676955495667,0.0735234356493617
us,lstm,m1,post_covid,16,0.004898584058726461,0.0037504544974308438,1.0559063772272206,1.1763801974902177,0.2394429812991241
us,lstm,m1,full,36,0.01953271059212409,0.008159285103587068,0.9127784139510507,-1.5995278653349547,0.10970336210822573
us,lstm,m1,full_ex_2020q2,35,0.013433191712512995,0.005931415233967563,0.8699440892643159,-1.2786723023162494,0.20101247722326732
us,lstm,m1,non_covid,29,0.005665171153074387,0.0037144221774164043,0.9945348100736099,-0.2013576471438398,0.8404189295961051
us,lstm,m2,pre_covid,12,0.0031551143400970934,0.00243009743701795,1.0177392639765384,0.15364315233974835,0.877891110239837
us,lstm,m2,covid,7,0.031174068498106538,0.018254071538567458,0.661541018036498,-1.2102896525241342,0.2261677668081683
us,lstm,m2,post_covid,16,0.0048359782825281635,0.003949383622430844,1.042411490225888,0.49867452934816897,0.6180086910301303
us,lstm,m2,full,36,0.014596311110069414,0.006651540657806864,0.6820967137022648,-1.1884919761048698,0.2346396391839516
us,lstm,m2,full_ex_2020q2,35,0.013929264925801755,0.0059944873611650655,0.9020701817804316,-0.9064781954023794,0.36468280083658366
us,lstm,m2,non_covid,29,0.005468167762596911,0.0038509297555543065,0.9599503775404379,-0.5827737256254678,0.560045634670014
us,lstm,m3,pre_covid,12,0.0034026940840142022,0.002701110144140067,1.2498640548492537,1.5724410184973867,0.11584830775840094
us,lstm,m3,covid,7,0.023460834596486357,0.015817794538567454,0.45979203343901537,-1.5603985287684536,0.11866573229895572
us,lstm,m3,post_covid,16,0.004853949750900402,0.003702454363186369,1.02358289225982,0.39297797939169843,0.6943357456001278
us,lstm,m3,full,36,0.01157593753757382,0.00621430013940558,0.5021333102756178,-1.4359416584612943,0.15101894315943043
us,lstm,m3,full_ex_2020q2,35,0.009282551289810847,0.005176882913666603,0.5011884059338692,-1.0469710458703656,0.2951129324071724
us,lstm,m3,non_covid,29,0.005787050215519382,0.0038962152844354728,1.0342480176265973,1.1703244731085538,0.2418704168594621
us,lstm,post1,pre_covid,12,0.003573401126763331,0.0028704927192099165,1.3125674867105297,1.765679169319934,0.07744968944690522
us,lstm,post1,covid,7,0.020174968768058694,0.014087294512934797,0.39539471097177464,-1.5563511025810501,0.11962462582064681
us,lstm,post1,post_covid,16,0.0049757253604907955,0.0038976708881327937,1.049262480444291,0.5671008240439218,0.5706456830763678
us,lstm,post1,full,36,0.010082297866883281,0.0058770347205320365,0.4373432032308612,-1.4492652251426041,0.14726352854149405
us,lstm,post1,full_ex_2020q2,35,0.0085237467250331,0.005090219882825243,0.46021862959083404,-1.0507364782213828,0.2933796372909634
us,lstm,post1,non_covid,29,0.005285936893471471,0.0038952478740899897,0.944690222094696,-0.4550478569809219,0.6490748097317041
us,deepvar,m1,pre_covid,12,0.0026685016387129794,0.0020890398631419832,0.8607735254438857,-2.2311200225939025,0.02567317979077477
us,deepvar,m1,covid,7,0.04285522881162465,0.027149688866842308,0.9094254636013005,-1.8146634407027629,0.06957564662756965
us,deepvar,m1,post_covid,16,0.004324226547731539,0.003295849669342406,0.9321016713372575,-1.3532477573662998,0.1759764929113825
us,deepvar,m1,full,36,0.019477150408132207,0.008007043467862346,0.9101820443184925,-1.6981538821497497,0.08947872215785257
us,deepvar,m1,full_ex_2020q2,35,0.012783737617755876,0.005690376068650706,0.8278849299019004,-1.5803736339146361,0.1140213259755094
us,deepvar,m1,non_covid,29,0.005255353635790366,0.0033864049232809764,0.9225903311330721,-1.9541780115915597,0.050680168770662615
us,deepvar,m2,pre_covid,12,0.0026684436161505025,0.0020887322381419834,0.8607548092156722,-2.2341329555242653,0.025474326183241747
us,deepvar,m2,covid,7,0.0428526066589806,0.027146700195413744,0.9093698192272048,-1.8155541823994892,0.06943878735270936
us,deepvar,m2,post_covid,16,0.0043241684124965,0.003295489831842406,0.9320891400905373,-1.3549865109632828,0.17542185473993488
us,deepvar,m2,full,36,0.01947596566875744,0.008006147831751237,0.9101266805469184,-1.698738990869276,0.08936837336419212
us,deepvar,m2,full_ex_2020q2,35,0.01278203014890896,0.0056894762543649915,0.8277743528727947,-1.5809138275209602,0.11389774223718963
us,deepvar,m2,non_covid,29,0.005255064263582606,0.003386014502591321,0.9225395311261687,-1.954139657309494,0.05068470323269825
us,deepvar,m3,pre_covid,12,0.002670398669522844,0.0020902491381419833,0.9808802163068454,-0.32973222657139317,0.7416023010209747
us,deepvar,m3,covid,7,0.04285150263684445,0.02714822082398517,0.8398157982096193,-0.8936868458343432,0.37148946535553606
us,deepvar,m3,post_covid,16,0.0043242349842082944,0.0032945069255924065,0.9118786100177418,-2.44661544361018,0.014420460784938305
us,deepvar,m3,full,36,0.019475587680108392,0.008006510820640123,0.8447990739094382,-0.9229402973610885,0.35603831891973803
us,deepvar,m3,full_ex_2020q2,35,0.012781847583218644,0.005689908414364992,0.6901242573423549,-1.0740016398334293,0.28282194658778814
us,deepvar,m3,non_covid,29,0.00525549830254262,0.0033860980612120104,0.9392503086405002,-2.166142814302946,0.03030027539600577
us,deepvar,post1,pre_covid,12,0.002670353990179457,0.0020902101214753167,0.9808638048681693,-0.3301269342908025,0.7413040524058325
us,deepvar,post1,covid,7,0.0428517065094568,0.027148587752556602,0.8398197937624035,-0.893670004909701,0.3714984785539919
us,deepvar,post1,post_covid,16,0.004323546233275338,0.003294168394342406,0.9117333687795375,-2.4462730237679953,0.014434164974182373
us,deepvar,post1,full,36,0.019475514158866482,0.00800633207619568,0.8447958847539633,-0.9229637123207914,0.3560261161425111
us,deepvar,post1,full_ex_2020q2,35,0.012781681378448515,0.0056897172486507054,0.6901152835267305,-1.0740358231470348,0.28280662614374696
us,deepvar,post1,non_covid,29,0.0052547587879649745,0.0033857876025913205,0.9391181443327005,-2.165233430336199,0.030369813416717184
us,bvar,m1,pre_covid,12,0.00552984792186837,0.0043589832159174075,1.7837525830304186,2.1121316131576617,0.03467516214930266
us,bvar,m1,covid,7,0.039388086958684856,0.024655213912754343,0.8358496789323839,-1.0728723712969925,0.2833283838963485
us,bvar,m1,post_covid,16,0.01014825856449724,0.007755377573309401,2.1874914888751036,2.0810199721651625,0.03743207801282655
us,bvar,m1,full,36,0.019093426264452113,0.010132599469392841,0.892250323392659,-0.7465554447131645,0.45533195175838737
us,bvar,m1,full_ex_2020q2,35,0.01600142597671673,0.008578741540882368,1.0362649656282672,0.2967275401931175,0.7666745294423882
us,bvar,m1,non_covid,29,0.008835999240419399,0.0066271408106504115,1.5511815246062135,1.8656826157323063,0.06208578328320824
us,bvar,m2,pre_covid,12,0.004833713720506811,0.003814365114613983,1.5592018906137357,2.131873993930817,0.03301720664919028
us,bvar,m2,covid,7,0.032465266722575666,0.019699785852692185,0.688941374456261,-0.967484083474774,0.33330209422911006
us,bvar,m2,post_covid,16,0.00915914603063585,0.0075884102237992815,1.974284933719828,1.9893758528174694,0.04665973289558045
us,bvar,m2,full,36,0.01614665352042945,0.009019739514873292,0.7545453930463432,-0.8396297657818516,0.40111600454198526
us,bvar,m2,full_ex_2020q2,35,0.016366773722372323,0.009186088153359232,1.0599251737650321,0.4639971116371754,0.642649815015766
us,bvar,m2,non_covid,29,0.008320652148556021,0.006441797295399766,1.4607110677957091,1.9956700188422372,0.045969852542819156
us,bvar,m3,pre_covid,12,0.005368092283628177,0.004507521480908217,1.9717863030770473,2.809722277028365,0.004958426660315096
us,bvar,m3,covid,7,0.026028127492823145,0.01916397509008564,0.5101065615256256,-1.4962862999842605,0.13457906366957806
us,bvar,m3,post_covid,16,0.011440949538333318,0.009689808416623757,2.412624938375915,3.0539464872740942,0.002258523635402687
us,bvar,m3,full,36,0.014600784251644499,0.010151694750616261,0.6333430968421556,-1.1752102008035272,0.23991063014731395
us,bvar,m3,full_ex_2020q2,35,0.013918894448451642,0.009587539815248385,0.7515162915004384,-0.6855391865071516,0.4930037416260391
us,bvar,m3,non_covid,29,0.010055604856705758,0.007976316737640892,1.7971140739705722,3.299812391121443,0.0009674948233360237
us,bvar,post1,pre_covid,12,0.00553459741815217,0.004623566555330209,2.0329463067244715,2.697005320715852,0.0069966152401810255
us,bvar,post1,covid,7,0.028965056556836764,0.021528014019452257,0.5676653231653845,-1.4584774261936495,0.14470899286359584
us,bvar,post1,post_covid,16,0.01174226699414779,0.009935843814186086,2.476165644139038,3.140946100189781,0.0016840302194751633
us,bvar,post1,full,36,0.01538511547814351,0.01038331231766351,0.6673652945117733,-1.1636545654935517,0.2445640288976887
us,bvar,post1,full_ex_2020q2,35,0.013742935911397539,0.009431019974855534,0.7420158453468682,-0.7110376598143824,0.47706089907806604
us,bvar,post1,non_covid,29,0.009556443048692026,0.007693211906886916,1.707905048441704,2.214221999986947,0.026813511192426587
us,midas,m1,pre_covid,12,0.002681486064235959,0.0020511753553794,0.8649618870214597,-2.6322255764514795,0.008482752066642174
us,midas,m1,covid,7,0.04216170764544844,0.02661407276688654,0.8947083374639168,-2.077274639616246,0.03777621834612277
us,midas,m1,post_covid,16,0.004416895838662886,0.0034026067799055567,0.9520768507144943,-1.1223715732129254,0.2617044858641493
us,midas,m1,full,36,0.019182844436185516,0.00793041169138856,0.8964289025298591,-1.8434452068302576,0.06526403481695953
us,midas,m1,full_ex_2020q2,35,0.012608029994038879,0.005652525403160131,0.8165059656198009,-1.6207489480748556,0.105071491337132
us,midas,m1,non_covid,29,0.005265592944972942,0.003420562466268359,0.9243878671894458,-1.7229809036724801,0.08489197842798868
us,midas,m2,pre_covid,12,0.002663226197762173,0.0020126855987286168,0.8590718364362346,-2.8206903780989085,0.004792042977589839
us,midas,m2,covid,7,0.04007841854833634,0.025311763073263542,0.8504991194642969,-2.2920774104645347,0.02190117665655711
us,midas,m2,post_covid,16,0.004455519898009064,0.0034252596703854814,0.9604023974621058,-0.9492852581637837,0.34247554918518186
us,midas,m2,full,36,0.018292943344922655,0.007670552527657752,0.854843148068123,-1.934263205854192,0.05308077466028549
us,midas,m2,full_ex_2020q2,35,0.0125118710139042,0.005574261398002873,0.8102786342313918,-1.6420832985123504,0.10057274240435388
us,midas,m2,non_covid,29,0.00526139653216085,0.003412329292511531,0.9236511765394554,-1.6332776511340044,0.10241061494712067
us,midas,m3,pre_covid,12,0.0026854076732896704,0.0020418893793173417,0.9863932638638927,-0.22836165615660836,0.8193650958696026
us,midas,m3,covid,7,0.03994368559621007,0.025072939667770515,0.7828275821901372,-1.1990792398743442,0.2304971355753418
us,midas,m3,post_covid,16,0.004472296284182505,0.0034318252655635064,0.9431012269455827,-1.6356111695381739,0.10192099120954445
us,midas,m3,full,36,0.018245343275187693,0.007643008997147968,0.7914343513126056,-1.1850179091995539,0.23601036601432224
us,midas,m3,full_ex_2020q2,35,0.012556665946641725,0.005563966563239923,0.6779661316333759,-1.0783669764325134,0.28087001831870495
us,midas,m3,non_covid,29,0.0053033681919348605,0.003435784352514941,0.947805502800585,-1.6631909576362822,0.09627421709773354
us,midas,post1,pre_covid,12,0.002640541330070415,0.0020114411260103754,0.9699131371532005,-0.5205630895702468,0.6026711675687388
us,midas,post1,covid,7,0.039619371890289364,0.0246638419128182,0.7764715909868337,-1.1958577167446454,0.23175208807888814
us,midas,post1,post_covid,16,0.0046158549692621705,0.0035739632365580937,0.9733743491705505,-0.5878110030059339,0.5566591577977757
us,midas,post1,full,36,0.01807614638794257,0.007574675015066386,0.7840950414031528,-1.188611367721293,0.2345926324863612
us,midas,post1,full_ex_2020q2,35,0.012268267500830512,0.005488472743771568,0.66239477061234,-1.0890329718356062,0.27613934596876355
us,midas,post1,non_covid,29,0.005169646335240499,0.0034497036949193973,0.9239070467566748,-1.1774466064088116,0.23901729690200813
us,midasml,m1,pre_covid,12,0.0027265139341000285,0.002143559813568683,0.8794864418217397,-1.7262599898652782,0.08430064989757602
us,midasml,m1,covid,7,0.04286530126330872,0.02681208603089953,0.9096392098417568,-1.8352494347804222,0.06646873948929932
us,midasml,m1,post_covid,16,0.004307273981230111,0.003328910869256469,0.9284474882376864,-1.2021315232065755,0.229312574717647
us,midasml,m1,full,36,0.01948658704132595,0.007978185416514308,0.910623025360985,-1.7070769352349602,0.08780775349788583
us,midasml,m1,full_ex_2020q2,35,0.01290043859754897,0.005675435736984683,0.8354425773884459,-1.5419504093837473,0.12308564482252904
us,midasml,m1,non_covid,29,0.005278898513407099,0.0034320714751109797,0.9267236926425574,-1.8900810229923046,0.05874712471875565
us,midasml,m2,pre_covid,12,0.002809856014931987,0.0021921368508499915,0.9063699391727678,-0.9133773969956844,0.3610440890915334
us,midasml,m2,covid,7,0.04211686132252921,0.025965386327912704,0.8937566592406851,-2.064272131820517,0.03899192175716193
us,midasml,m2,post_covid,16,0.004491581011639085,0.0035033566535888567,0.9681754925841591,-0.5222727739241596,0.6014804227683475
us,midasml,m2,full,36,0.019207889924343576,0.007924271555234893,0.8975992972300582,-1.7988593752548652,0.07204092821072328
us,midasml,m2,full_ex_2020q2,35,0.01248775987578278,0.0056234554377753475,0.8087171779116235,-1.6348356643976687,0.10208350217656181
us,midasml,m2,non_covid,29,0.005461903226510101,0.003569519713554042,0.9588506227335749,-1.3460105439302528,0.17829911617928684
us,midasml,m3,pre_covid,12,0.0029042573351273086,0.0023308020683948916,1.0667802510549624,0.6015229574077411,0.547491725724726
us,midasml,m3,covid,7,0.04067763252863614,0.024650973990002385,0.7972116805523946,-0.9509956561846228,0.3416065809472508
us,midasml,m3,post_covid,16,0.004453035684399114,0.0033280087862637567,0.9390396232115751,-1.6254466949985793,0.10406741314686352
us,midasml,m3,full,36,0.01860241035098323,0.007642862051215831,0.8069229691612836,-0.9612662184415307,0.3364183288612339
us,midasml,m3,full_ex_2020q2,35,0.011472279491629581,0.005329580682209388,0.6194173661231461,-1.0750045398891628,0.2823726957698045
us,midasml,m3,non_covid,29,0.005493254905496071,0.003537455721163903,0.9817416101023057,-0.9651345192074431,0.33447743919440764
us,midasml,post1,pre_covid,12,0.002897810560793761,0.002324478075665917,1.0644122475523612,0.5837003331856272,0.5594219430550025
us,midasml,post1,covid,7,0.04068254153473637,0.024664299196737682,0.7973078886343239,-0.9519451291854438,0.3411248104834641
us,midasml,post1,post_covid,16,0.004453030885664575,0.0033282418329907,0.9390386112722615,-1.6152966805008477,0.10624646217499478
us,midasml,post1,full,36,0.018604003992075326,0.007643311045804189,0.8069920970633968,-0.9622219680781888,0.3359381163265711
us,midasml,post1,full_ex_2020q2,35,0.0114825168319403,0.00533102459832964,0.6199701060015634,-1.0751129513397408,0.2823241616665739
us,midasml,post1,non_covid,29,0.005491179206499001,0.003534796664544383,0.9813706460544817,-0.9839401442160874,0.3251449438905478
us,dfm,m1,pre_covid,12,0.0040897041035540945,0.0032400713454427007,1.3192081159584494,1.1135485356522172,0.26547291530762496
us,dfm,m1,covid,7,0.033340888281088506,0.024430806338161783,0.7075228302989103,-1.2105728166414462,0.22605916767653422
us,dfm,m1,post_covid,16,0.007323647371405135,0.006103097040603212,1.57863698393705,3.0105150994482113,0.0026080498031975097
us,dfm,m1,full,36,0.01607080792266956,0.009137134777017974,0.7510010706082502,-1.0874536481257484,0.2768363728090364
us,dfm,m1,full_ex_2020q2,35,0.012459388867260132,0.007622054978459731,0.8068798490251641,-0.5696597503190447,0.5689084943467959
us,dfm,m1,non_covid,29,0.007231271655086384,0.005445558882948779,1.2694676273247598,2.86511648350492,0.004168558728463889
us,dfm,m2,pre_covid,12,0.004086927434645527,0.003508688550297533,1.3183124511213946,1.4739359268689067,0.14049884342325147
us,dfm,m2,covid,7,0.06786956875056513,0.0426101479413064,1.4402516504277911,0.8271962084185386,0.40812586035992227
us,dfm,m2,post_covid,16,0.007614646192119245,0.0063710262650935314,1.6413627648716969,2.235054064744375,0.02541379955959
us,dfm,m2,full,36,0.030636429765955143,0.012853783847856327,1.4316636515449601,0.8741595867236921,0.38203135108950415
us,dfm,m2,full_ex_2020q2,35,0.01373670088841417,0.008510224274036072,0.8895995828553707,-0.33345719911775973,0.7387891925547145
us,dfm,m2,non_covid,29,0.007299790502995492,0.005671213204609755,1.2814962805729087,2.095327252615487,0.036141911459715015
us,dfm,m3,pre_covid,12,0.00402398415772102,0.0036837991517987413,1.4780738531995994,2.6226799906877485,0.008724117256778907
us,dfm,m3,covid,7,0.08203192104429963,0.04847532786098397,1.6076846554093227,1.2248430696605617,0.22063435380902297
us,dfm,m3,post_covid,16,0.006155422627601826,0.0048490836408590695,1.2980326578521888,1.3391517454030437,0.18052127783292926
us,dfm,m3,full,36,0.03661975748782989,0.013343912985027274,1.5884674558038667,1.201377184781348,0.2296049221703329
us,dfm,m3,full_ex_2020q2,35,0.022220669945648086,0.008695078346826817,1.1997501334645397,1.0349807785069869,0.3006778879226897
us,dfm,m3,non_covid,29,0.006356062794826578,0.004863916290830827,1.1359406088840325,1.2446079142942534,0.2132759097831629
us,dfm,post1,pre_covid,12,0.003832416834162613,0.0036241378526476915,1.4077081059747218,2.249586125861244,0.024475229987942493
us,dfm,post1,covid,7,0.07256658309865421,0.04453294472474388,1.4221803007659641,1.392889047861136,0.16365334482412375
us,dfm,post1,post_covid,16,0.006139970241589591,0.004755643588767206,1.2947741160916801,1.4722685993836935,0.14094835920342907
us,dfm,post1,full,36,0.03240312821105188,0.012329853541587853,1.4055613188209102,1.3230756309611442,0.18581022778201417
us,dfm,post1,full_ex_2020q2,35,0.02238834230194583,0.008615814229432184,1.2088031877756196,0.9973006561610616,0.31861859533895864
us,dfm,post1,non_covid,29,0.005685113545495048,0.004556693600826055,1.016030135463869,0.08250533479585295,0.9342448762465816
us,combo_top3_lstm_bvar_midas,m1,pre_covid,12,0.003493814779094872,0.0027314900927506336,1.126993223845239,0.909557043258662,0.36305616165596044
us,combo_top3_lstm_bvar_midas,m1,covid,7,0.0411573835516759,0.02581878817263727,0.8733957011786265,-1.7297683754811521,0.0836716667711428
us,combo_top3_lstm_bvar_midas,m1,post_covid,16,0.006033748297774434,0.0047897291115799,1.3005948718700298,1.694445946027502,0.0901805749772957
us,combo_top3_lstm_bvar_midas,m1,full,36,0.01896531027368676,0.00858816450048009,0.88626336575557,-1.4835197765799923,0.13793636603847648
us,combo_top3_lstm_bvar_midas,m1,full_ex_2020q2,35,0.013772091740058074,0.00656393311204702,0.8918915223184967,-1.0766628157857658,0.28163093013344076
us,combo_top3_lstm_bvar_midas,m1,non_covid,29,0.00613378498842098,0.004429048441683531,1.0768011280967418,0.7703457984987813,0.4410947959535769
us,combo_top3_lstm_bvar_midas,m2,pre_covid,12,0.003386551705069838,0.0024969496392254586,1.092393576972619,0.8594241350837958,0.39010655886119094
us,combo_top3_lstm_bvar_midas,m2,covid,7,0.03201342315924939,0.019435812735827486,0.6793528585750485,-1.2645040799265692,0.2060491572514076
us,combo_top3_lstm_bvar_midas,m2,post_covid,16,0.00554371348394861,0.004873623167191225,1.1949662088157993,1.1747539457534295,0.2400931701219129
us,combo_top3_lstm_bvar_midas,m2,full,36,0.015082654194753891,0.007323408947962952,0.7048238957480253,-1.21025225555779,0.22618211207920824
us,combo_top3_lstm_bvar_midas,m2,full_ex_2020q2,35,0.01388563665410891,0.006448014105774141,0.8992447804985714,-0.9678468667941645,0.33312085349851484
us,combo_top3_lstm_bvar_midas,m2,non_covid,29,0.005917529876954494,0.004399725275030132,1.0388370083202274,0.4573096649803984,0.6474484838004009
us,combo_top3_lstm_bvar_midas,m3,pre_covid,12,0.0036224903138002886,0.002853795118577909,1.3305987316136518,1.8645748834748967,0.06224101614768118
us,combo_top3_lstm_bvar_midas,m3,covid,7,0.028550703077867706,0.01720957638349444,0.5595447071713462,-1.577467701243121,0.11468794827006401
us,combo_top3_lstm_bvar_midas,m3,post_covid,16,0.0062665963467767585,0.005433406192599006,1.32147655876922,2.804436924503259,0.005040454878437517
us,combo_top3_lstm_bvar_midas,m3,full,36,0.013887791450256232,0.007302692033812244,0.6024153698738903,-1.4138995646065697,0.15739139381236944
us,combo_top3_lstm_bvar_midas,m3,full_ex_2020q2,35,0.011145923479322329,0.006055811666086008,0.6017965801486321,-1.0254431292525639,0.30515414664353746
us,combo_top3_lstm_bvar_midas,m3,non_covid,29,0.006532012747535998,0.004911375121819988,1.1673859710312622,3.079339084913215,0.002074604089846499
us,combo_top3_lstm_bvar_midas,post1,pre_covid,12,0.0036612098193079122,0.003028685033954042,1.3448210263485418,2.087895440279255,0.03680726758963804
us,combo_top3_lstm_bvar_midas,post1,covid,7,0.028626046373650977,0.017906159252217398,0.5610213062680969,-1.5468065075713116,0.1219099105441237
us,combo_top3_lstm_bvar_midas,post1,post_covid,16,0.00677025015254703,0.005779099838881212,1.4276852023820572,2.3284481906171455,0.01988831727690732
us,combo_top3_lstm_bvar_midas,post1,full,36,0.013784896836481812,0.007462776729236707,0.5979520758334398,-1.4084017150729318,0.15901215167067217
us,combo_top3_lstm_bvar_midas,post1,full_ex_2020q2,35,0.01079266475587251,0.006173895560866346,0.5827232488024979,-1.0313282334784868,0.30238692271275336
us,combo_top3_lstm_bvar_midas,post1,non_covid,29,0.006171927524389411,0.0049419602581724014,1.1030323859842102,0.6274648093513624,0.5303545966905041
us,combo_econometric_bvar_midas_dfm,m1,pre_covid,12,0.003855389632335996,0.0030094268041102666,1.24362574024359,1.2333326631962493,0.21745167634391582
us,combo_econometric_bvar_midas_dfm,m1,covid,7,0.03251366402221051,0.022090721506074773,0.6899684075133224,-2.0583156660578736,0.03955984130791901
us,combo_econometric_bvar_midas_dfm,m1,post_covid,16,0.006910972212205966,0.005650924487844188,1.489683456326268,2.1471125354227087,0.03178432357602379
us,combo_econometric_bvar_midas_dfm,m1,full,36,0.015552459557400066,0.008340865123391246,0.7267782574716246,-1.662510395138095,0.09641048082170678
us,combo_econometric_bvar_midas_dfm,m1,full_ex_2020q2,35,0.010146168926193702,0.006537851874791,0.657073901342264,-1.291268359769921,0.1966106380804047
us,combo_econometric_bvar_midas_dfm,m1,non_covid,29,0.006715076966205964,0.005021934272398673,1.1788483727611803,1.4903919378822044,0.13612121110565822
us,combo_econometric_bvar_midas_dfm,m2,pre_covid,12,0.0035977304871466346,0.0029401066442842085,1.1605131172082628,1.3011732135034615,0.1931991718549222
us,combo_econometric_bvar_midas_dfm,m2,covid,7,0.021320346995923358,0.016926785045661124,0.45243642347905927,-1.6686412010324103,0.09518850843358972
us,combo_econometric_bvar_midas_dfm,m2,post_covid,16,0.006328395487755272,0.005496859523839938,1.3641070711510872,2.149763668810929,0.03157391334880155
us,combo_econometric_bvar_midas_dfm,m2,full,36,0.011028599173318056,0.007270429875633411,0.5153748228667336,-1.4824714592269632,0.1382148922962374
us,combo_econometric_bvar_midas_dfm,m2,full_ex_2020q2,35,0.010220628975241895,0.006710155589240831,0.6618959928408515,-1.269000542340206,0.20444087062493566
